branch,customer_name,order_id,order_sequence,line_index_in_order,item_name_normalized,line_qty,line_amount,customer_total_qty,customer_total_amount,is_sellable_item,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,Person_0197,ORD-000093,93,4,MINI TRIPLE CHOCOLATE,1.0,536351.34,9.0,1281945.94,True,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,ORD-000093,93,5,"NUTELLA SAUCE ,(R)",2.0,0.0,9.0,1281945.94,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,ORD-000093,93,6,NUTELLA SPREAD MINI,1.0,0.0,9.0,1281945.94,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,ORD-000093,93,7,WHIPPED CREAM,1.0,0.0,9.0,1281945.94,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,ORD-000093,93,8,WHITE CHOCOLATE SPREAD MINI,1.0,0.0,9.0,1281945.94,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,1,CARAMEL FRAPPE,1.0,536351.34,10.0,2026216.2,True,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,2,"CARAMEL SAUCE, (R)",1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,3,CHIMNEY THE ONE,1.0,1251486.48,10.0,2026216.2,True,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,4,DELIVERY CHARGE,1.0,238378.38,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,5,FULL FAT MILK,1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,6,NO DRESSING,1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,7,NO WHIPPED CREAM,1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,8,"NUTELLA SAUCE,(R)",1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,9,NUTELLA SPREAD CHIMNEY,1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,ORD-000094,94,10,REGULAR,1.0,0.0,10.0,2026216.2,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,1,"BROWNIES,(R)",1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,2,"CARAMEL SAUCE, (R)",1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,3,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08,13.0,3337297.28,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,4,CHIMNEY THE ONE,1.0,1251486.48,13.0,3337297.28,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,5,CRUSHED LOTUS .(R),1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,6,DELIVERY CHARGE,1.0,238378.38,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,7,MINI TRIPLE CHOCOLATE,1.0,536351.34,13.0,3337297.28,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,8,NO SPREAD,1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,9,"NUTELLA SAUCE ,(R)",1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,10,NUTELLA SPREAD CHIMNEY,1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,11,"STRAWBERRY,(R)",2.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,ORD-000095,95,12,WHITE CHOCOLATE SPREAD MINI,1.0,0.0,13.0,3337297.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,1,CARAMEL DRESSING,2.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,2,CARAMEL FRAPPE,2.0,1072702.68,19.0,3814054.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,3,"CARAMEL SAUCE, (R)",1.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,4,CHIMNEY BERRY MIX,1.0,1251486.48,19.0,3814054.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,5,CHIMNEY THE ONE,1.0,1251486.48,19.0,3814054.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,6,DELIVERY CHARGE,1.0,238378.38,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,7,FULL FAT MILK,2.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,8,NO SPREAD,1.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,9,"NUTELLA SAUCE,(R)",1.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,10,NUTELLA SPREAD CHIMNEY,1.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,11,REGULAR,2.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,12,"STRAWBERRY,(R)",1.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0200,ORD-000096,96,13,WHIPPED CREAM,3.0,0.0,19.0,3814054.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,1,BOSTON CHEESECAKE CONUT,2.0,0.0,11.0,5721081.06,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,2,CONUT COMBO,2.0,5482702.68,11.0,5721081.06,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,3,DELIVERY CHARGE,1.0,238378.38,11.0,5721081.06,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,4,PISTACHIO CONUT,2.0,0.0,11.0,5721081.06,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,5,THE ONE CONUT,2.0,0.0,11.0,5721081.06,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0201,ORD-000097,97,6,TRIPLE CHOCOLATE CONUT,2.0,0.0,11.0,5721081.06,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,1,BROWNIES . (R),3.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,2,"CARAMEL SAUCE, (R)",1.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,3,CHIMNEY THE ONE,1.0,1251486.48,18.0,5303918.91,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,4,CHIMNEY THE ORIGINAL,1.0,1191891.89,18.0,5303918.91,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,5,CHIMNEY TRIPLE CHOCOLATE,2.0,2622162.16,18.0,5303918.91,True,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,6,DELIVERY CHARGE,1.0,238378.38,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,7,ICE CREAM ON THE SIDE,1.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,8,"NUTELLA SAUCE,(R)",3.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,9,NUTELLA SPREAD CHIMNEY,4.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0203,ORD-000099,99,10,"STRAWBERRY,(R)",1.0,0.0,18.0,5303918.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,1,BROWNIES . (R),1.0,0.0,6.0,1668648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,2,CHIMNEY THE ONE,1.0,1251486.48,6.0,1668648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,3,DELIVERY CHARGE,1.0,238378.38,6.0,1668648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,4,LOTUS SPREAD CHIMNEY,1.0,178783.78,6.0,1668648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,5,"NUTELLA SAUCE,(R)",1.0,0.0,6.0,1668648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0204,ORD-000100,100,6,NUTELLA SPREAD CHIMNEY,1.0,0.0,6.0,1668648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0205,ORD-000101,101,1,"CARAMEL SAUCE, (R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0205,ORD-000101,101,2,CHIMNEY THE ONE,1.0,1251486.48,5.0,1489864.86,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0205,ORD-000101,101,3,DELIVERY CHARGE,1.0,238378.38,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0205,ORD-000101,101,4,NUTELLA SPREAD CHIMNEY,1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0205,ORD-000101,101,5,"STRAWBERRY,(R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,1,BOSTON CHEESECAKE MINI,1.0,0.0,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,2,BROWNIES . (R),1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,3,CHIMNEY PISTACHIO,1.0,1430270.27,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,4,CHIMNEY THE ONE,2.0,2502972.96,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,5,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,6,CONUT THE ONE,1.0,893918.92,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,7,DELIVERY CHARGE,2.0,476756.76,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,42/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,8,NO SPREAD,1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,9,NO TOPPINGS,2.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,10,"NUTELLA SAUCE,(R)",1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,11,NUTELLA SPREAD CHIMNEY,2.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,12,NUTELLA SPREAD CONUT,1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,13,PISTACHIO MINI,1.0,0.0,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,14,"STRAWBERRY , (R)",1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,15,"STRAWBERRY,(R)",5.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,16,THE ONE MINI,1.0,0.0,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,17,THE SHARING BOX,1.0,1668648.66,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,18,TRIPLE CHOCOLATE MINI,1.0,0.0,27.0,8283648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0206,ORD-000102,102,19,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,0.0,27.0,8283648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0207,ORD-000103,103,1,"CARAMEL SAUCE , (R)",2.0,0.0,9.0,2026216.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0207,ORD-000103,103,2,CONUT THE ONE,2.0,1787837.84,9.0,2026216.22,True,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0207,ORD-000103,103,3,DELIVERY CHARGE,1.0,238378.38,9.0,2026216.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0207,ORD-000103,103,4,NUTELLA SPREAD CONUT,2.0,0.0,9.0,2026216.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0207,ORD-000103,103,5,"STRAWBERRY , (R)",2.0,0.0,9.0,2026216.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0208,ORD-000104,104,1,CLASSIC CHIMNEY,1.0,595945.95,5.0,1013108.11,True,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0208,ORD-000104,104,2,DELIVERY CHARGE,1.0,238378.38,5.0,1013108.11,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0208,ORD-000104,104,3,NUTELLA SPREAD CHIMNEY,1.0,0.0,5.0,1013108.11,False,30-Jan-26,01-Jan-2026,30-Jan-2026,43/63,REP_S_00502.csv
Conut Jnah,Person_0208,ORD-000104,104,4,PRESSED,1.0,0.0,5.0,1013108.11,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0208,ORD-000104,104,5,STRAWBERRY,1.0,178783.78,5.0,1013108.11,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,1,"CARAMEL SAUCE, (R)",1.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,2,CHIMNEY THE ONE,1.0,1251486.48,13.0,3427351.35,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,3,CONUT BOSTON CHEESECAKE,1.0,924378.38,13.0,3427351.35,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,4,CONUT PISTACHIO,1.0,1013108.11,13.0,3427351.35,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,5,"CRUSHED LOTUS , (R)",1.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,6,DELIVERY CHARGE,1.0,238378.38,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,7,NO SPREAD,2.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,8,NUTELLA SPREAD CHIMNEY,1.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,9,PISTACHIO TOPPING,1.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,10,"STRAWBERRY , (R)",2.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0209,ORD-000105,105,11,"STRAWBERRY,(R)",1.0,0.0,13.0,3427351.35,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0210,ORD-000106,106,1,"CARAMEL SAUCE, (R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0210,ORD-000106,106,2,CHIMNEY THE ONE,1.0,1251486.48,5.0,1489864.86,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0210,ORD-000106,106,3,DELIVERY CHARGE,1.0,238378.38,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0210,ORD-000106,106,4,NUTELLA SPREAD CHIMNEY,1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0210,ORD-000106,106,5,"STRAWBERRY,(R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0211,ORD-000107,107,1,CLASSIC CHIMNEY,2.0,1191891.9,7.0,1430270.28,True,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0211,ORD-000107,107,2,DELIVERY CHARGE,1.0,238378.38,7.0,1430270.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0211,ORD-000107,107,3,NO SPREAD,2.0,0.0,7.0,1430270.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0211,ORD-000107,107,4,REGULAR,2.0,0.0,7.0,1430270.28,False,30-Jan-26,01-Jan-2026,30-Jan-2026,44/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,1,BOSTON CHEESECAKE MINI,1.0,0.0,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,2,CONUT BITES,1.0,655540.55,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,3,DELIVERY CHARGE,1.0,238378.38,8.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,4,PISTACHIO DIP.(P),1.0,119189.19,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,5,PISTACHIO MINI,1.0,0.0,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,6,THE ONE MINI,1.0,0.0,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,7,THE SHARING BOX,1.0,1668648.66,8.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0212,ORD-000108,108,8,TRIPLE CHOCOLATE MINI,1.0,0.0,8.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,1,"CARAMEL SAUCE, (R)",2.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,2,CHIMNEY BERRY MIX,1.0,1251486.48,19.0,4917216.21,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,3,CHIMNEY THE ONE,2.0,2502972.96,19.0,4917216.21,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,4,DELIVERY CHARGE,2.0,476756.76,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,5,MINI BERRY MIX,1.0,507216.22,19.0,4917216.21,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,6,NO SPREAD,1.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,7,NUTELLA SAUCE,1.0,178783.78,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,8,"NUTELLA SAUCE ,(R)",1.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,9,"NUTELLA SAUCE,(R)",1.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,10,NUTELLA SPREAD CHIMNEY,2.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,11,NUTELLA SPREAD MINI,1.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,12,"STRAWBERRY,(R)",2.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0213,ORD-000109,109,13,WHIPPED CREAM,2.0,0.0,19.0,4917216.21,False,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
Conut Jnah,Person_0214,ORD-000110,110,1,BOSTON CHEESECAKE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,45/63,REP_S_00502.csv
