branch,customer_name,line_qty,item_description,line_amount,customer_total_qty,customer_total_amount,order_id,order_sequence,line_index_in_order,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,Person_0191,1.0,"STRAWBERRY,(R)",0.0,21.0,4678837.83,ORD-000087,87,58,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0191,1.0,"STRAWBERRY,(R)",0.0,21.0,4678837.83,ORD-000087,87,59,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0191,-1.0,"STRAWBERRY,(R)",0.0,21.0,4678837.83,ORD-000087,87,60,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0191,-1.0,"STRAWBERRY,(R)",0.0,21.0,4678837.83,ORD-000087,87,61,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0191,-1.0,STRAWBERRY.,-178783.78,21.0,4678837.83,ORD-000087,87,62,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0191,1.0,STRAWBERRY.,178783.78,21.0,4678837.83,ORD-000087,87,63,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,BOSTON CHEESECAKE MINI,0.0,10.0,2681756.77,ORD-000088,88,1,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,CLASSIC CHIMNEY,595945.95,10.0,2681756.77,ORD-000088,88,2,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,DELIVERY CHARGE,238378.38,10.0,2681756.77,ORD-000088,88,3,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,PISTACHIO MINI,0.0,10.0,2681756.77,ORD-000088,88,4,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,PRESSED,0.0,10.0,2681756.77,ORD-000088,88,5,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,STRAWBERRY.,178783.78,10.0,2681756.77,ORD-000088,88,6,30-Jan-26,01-Jan-2026,30-Jan-2026,36/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,THE ONE MINI,0.0,10.0,2681756.77,ORD-000088,88,7,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,THE SHARING BOX.,1668648.66,10.0,2681756.77,ORD-000088,88,8,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,TRIPLE CHOCOLATE MINI,0.0,10.0,2681756.77,ORD-000088,88,9,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0192,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,10.0,2681756.77,ORD-000088,88,10,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,"BLUEBERRIES , (P)",40540.54,8.0,2205000.0,ORD-000089,89,1,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,"BLUEBERRIES , (P)",40540.54,8.0,2205000.0,ORD-000089,89,2,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,CHIMNEY THE ONE,1251486.48,8.0,2205000.0,ORD-000089,89,3,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,CLASSIC CHIMNEY,595945.95,8.0,2205000.0,ORD-000089,89,4,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,DELIVERY CHARGE,238378.38,8.0,2205000.0,ORD-000089,89,5,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,LOTUS SPREAD CHIMNEY.,0.0,8.0,2205000.0,ORD-000089,89,6,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,NO SPREAD,0.0,8.0,2205000.0,ORD-000089,89,7,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0193,1.0,PRESSED,0.0,8.0,2205000.0,ORD-000089,89,8,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,CHIMNEY THE ONE,1251486.48,16.0,4767567.55,ORD-000090,90,1,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,CHIMNEY THE ONE,1251486.48,16.0,4767567.55,ORD-000090,90,2,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,CHIMNEY THE ONE,1251486.48,16.0,4767567.55,ORD-000090,90,3,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,DELIVERY CHARGE,238378.38,16.0,4767567.55,ORD-000090,90,4,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,DELIVERY CHARGE,238378.38,16.0,4767567.55,ORD-000090,90,5,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,DELIVERY CHARGE,238378.38,16.0,4767567.55,ORD-000090,90,6,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,LOTUS SAUCE.,178783.78,16.0,4767567.55,ORD-000090,90,7,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"NUTELLA SAUCE,(R)",0.0,16.0,4767567.55,ORD-000090,90,8,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"NUTELLA SAUCE,(R)",0.0,16.0,4767567.55,ORD-000090,90,9,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"NUTELLA SAUCE,(R)",0.0,16.0,4767567.55,ORD-000090,90,10,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,NUTELLA SPREAD CHIMNEY.,0.0,16.0,4767567.55,ORD-000090,90,11,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,NUTELLA SPREAD CHIMNEY.,0.0,16.0,4767567.55,ORD-000090,90,12,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,NUTELLA SPREAD CHIMNEY.,0.0,16.0,4767567.55,ORD-000090,90,13,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"PISTACHIO SAUCE ,(P)",40540.54,16.0,4767567.55,ORD-000090,90,14,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"PISTACHIO SAUCE ,(P)",40540.54,16.0,4767567.55,ORD-000090,90,15,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0194,1.0,"STRAWBERRY,(R)",0.0,16.0,4767567.55,ORD-000090,90,16,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,"BROWNIES , (R)",0.0,9.0,2414243.24,ORD-000091,91,1,30-Jan-26,01-Jan-2026,30-Jan-2026,37/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,"CARAMEL SAUCE, (R)",0.0,9.0,2414243.24,ORD-000091,91,2,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,CHIMNEY THE ONE,1251486.48,9.0,2414243.24,ORD-000091,91,3,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,CONUT TRIPLE CHOCOLATE,924378.38,9.0,2414243.24,ORD-000091,91,4,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,DELIVERY CHARGE,238378.38,9.0,2414243.24,ORD-000091,91,5,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,NUTELLA SAUCE . (R),0.0,9.0,2414243.24,ORD-000091,91,6,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,"STRAWBERRY,(R)",0.0,9.0,2414243.24,ORD-000091,91,7,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,9.0,2414243.24,ORD-000091,91,8,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0195,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0,9.0,2414243.24,ORD-000091,91,9,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,[CHOCOLATE DRESSING],0.0,42.0,15156891.88,ORD-000092,92,1,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"CARAMEL SAUCE, (R)",0.0,42.0,15156891.88,ORD-000092,92,2,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"CARAMEL SAUCE, (R)",0.0,42.0,15156891.88,ORD-000092,92,3,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"CARAMEL SAUCE, (R)",0.0,42.0,15156891.88,ORD-000092,92,4,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"CARAMEL SAUCE, (R)",0.0,42.0,15156891.88,ORD-000092,92,5,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY BOSTON CHEESECAKE,1311081.08,42.0,15156891.88,ORD-000092,92,6,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY PISTACHIO,1430270.27,42.0,15156891.88,ORD-000092,92,7,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY THE ONE,1251486.48,42.0,15156891.88,ORD-000092,92,8,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY THE ONE,1251486.48,42.0,15156891.88,ORD-000092,92,9,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY THE ONE,1251486.48,42.0,15156891.88,ORD-000092,92,10,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CHIMNEY THE ONE,1251486.48,42.0,15156891.88,ORD-000092,92,11,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CLASSIC CHIMNEY,595945.95,42.0,15156891.88,ORD-000092,92,12,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CONUT PISTACHIO,1013108.11,42.0,15156891.88,ORD-000092,92,13,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,CRUSHED LOTUS .(R),0.0,42.0,15156891.88,ORD-000092,92,14,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,DELIVERY CHARGE,238378.38,42.0,15156891.88,ORD-000092,92,15,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,DELIVERY CHARGE,238378.38,42.0,15156891.88,ORD-000092,92,16,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,FULL FAT MILK,0.0,42.0,15156891.88,ORD-000092,92,17,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,HOT CHOCOLATE COMBO,662162.16,42.0,15156891.88,ORD-000092,92,18,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,HOT CHOCOLATE COMBO,662162.16,42.0,15156891.88,ORD-000092,92,19,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,HOT CHOCOLATE COMBO,662162.16,42.0,15156891.88,ORD-000092,92,20,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NO SPREAD,0.0,42.0,15156891.88,ORD-000092,92,21,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"NO SPREAD,,",0.0,42.0,15156891.88,ORD-000092,92,22,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"NO SPREAD,,",0.0,42.0,15156891.88,ORD-000092,92,23,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NO SPREAD..,0.0,42.0,15156891.88,ORD-000092,92,24,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NUTELLA SPREAD CHIMNEY.,0.0,42.0,15156891.88,ORD-000092,92,25,30-Jan-26,01-Jan-2026,30-Jan-2026,38/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NUTELLA SPREAD CHIMNEY.,0.0,42.0,15156891.88,ORD-000092,92,26,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NUTELLA SPREAD CHIMNEY.,0.0,42.0,15156891.88,ORD-000092,92,27,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,NUTELLA SPREAD CHIMNEY.,0.0,42.0,15156891.88,ORD-000092,92,28,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,OREO MILKSHAKE,715135.14,42.0,15156891.88,ORD-000092,92,29,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,PISTACHIO TOPPING,0.0,42.0,15156891.88,ORD-000092,92,30,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,REGULAR,0.0,42.0,15156891.88,ORD-000092,92,31,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY , (R)",0.0,42.0,15156891.88,ORD-000092,92,32,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,33,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,34,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,35,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,36,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,37,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,38,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,"STRAWBERRY,(R)",0.0,42.0,15156891.88,ORD-000092,92,39,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,TIRAMISU CHIMNEY,1311081.08,42.0,15156891.88,ORD-000092,92,40,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,TIRAMISU CHIMNEY,1311081.08,42.0,15156891.88,ORD-000092,92,41,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0196,1.0,WHIPPED CREAM...,0.0,42.0,15156891.88,ORD-000092,92,42,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,"BROWNIES,(R)",0.0,9.0,1281945.94,ORD-000093,93,1,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,DELIVERY CHARGE,238378.38,9.0,1281945.94,ORD-000093,93,2,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,MINI BERRY MIX,507216.22,9.0,1281945.94,ORD-000093,93,3,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,MINI TRIPLE CHOCOLATE,536351.34,9.0,1281945.94,ORD-000093,93,4,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,"NUTELLA SAUCE ,(R)",0.0,9.0,1281945.94,ORD-000093,93,5,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,"NUTELLA SAUCE ,(R)",0.0,9.0,1281945.94,ORD-000093,93,6,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,NUTELLA SPREAD MINI.,0.0,9.0,1281945.94,ORD-000093,93,7,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,WHIPPED CREAM .,0.0,9.0,1281945.94,ORD-000093,93,8,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0197,1.0,WHITE CHOCOLATE SPREAD MINI.,0.0,9.0,1281945.94,ORD-000093,93,9,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,[NO DRESSING],0.0,10.0,2026216.2,ORD-000094,94,1,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,CARAMEL FRAPPE,536351.34,10.0,2026216.2,ORD-000094,94,2,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,"CARAMEL SAUCE, (R)",0.0,10.0,2026216.2,ORD-000094,94,3,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,CHIMNEY THE ONE,1251486.48,10.0,2026216.2,ORD-000094,94,4,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,DELIVERY CHARGE,238378.38,10.0,2026216.2,ORD-000094,94,5,30-Jan-26,01-Jan-2026,30-Jan-2026,39/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,FULL FAT MILK,0.0,10.0,2026216.2,ORD-000094,94,6,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,NO WHIPPED CREAM,0.0,10.0,2026216.2,ORD-000094,94,7,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,"NUTELLA SAUCE,(R)",0.0,10.0,2026216.2,ORD-000094,94,8,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,NUTELLA SPREAD CHIMNEY.,0.0,10.0,2026216.2,ORD-000094,94,9,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0198,1.0,REGULAR.,0.0,10.0,2026216.2,ORD-000094,94,10,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"BROWNIES,(R)",0.0,13.0,3337297.28,ORD-000095,95,1,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"CARAMEL SAUCE, (R)",0.0,13.0,3337297.28,ORD-000095,95,2,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,CHIMNEY BOSTON CHEESECAKE,1311081.08,13.0,3337297.28,ORD-000095,95,3,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,CHIMNEY THE ONE,1251486.48,13.0,3337297.28,ORD-000095,95,4,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,CRUSHED LOTUS .(R),0.0,13.0,3337297.28,ORD-000095,95,5,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,DELIVERY CHARGE,238378.38,13.0,3337297.28,ORD-000095,95,6,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,MINI TRIPLE CHOCOLATE,536351.34,13.0,3337297.28,ORD-000095,95,7,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"NO SPREAD,,",0.0,13.0,3337297.28,ORD-000095,95,8,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"NUTELLA SAUCE ,(R)",0.0,13.0,3337297.28,ORD-000095,95,9,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,NUTELLA SPREAD CHIMNEY.,0.0,13.0,3337297.28,ORD-000095,95,10,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"STRAWBERRY,(R)",0.0,13.0,3337297.28,ORD-000095,95,11,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,"STRAWBERRY,(R)",0.0,13.0,3337297.28,ORD-000095,95,12,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0199,1.0,WHITE CHOCOLATE SPREAD MINI.,0.0,13.0,3337297.28,ORD-000095,95,13,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,[CARAMEL DRESSING],0.0,19.0,3814054.03,ORD-000096,96,1,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,[CARAMEL DRESSING],0.0,19.0,3814054.03,ORD-000096,96,2,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,CARAMEL FRAPPE,536351.34,19.0,3814054.03,ORD-000096,96,3,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,CARAMEL FRAPPE,536351.34,19.0,3814054.03,ORD-000096,96,4,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,"CARAMEL SAUCE, (R)",0.0,19.0,3814054.03,ORD-000096,96,5,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,CHIMNEY BERRY MIX,1251486.48,19.0,3814054.03,ORD-000096,96,6,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,CHIMNEY THE ONE,1251486.48,19.0,3814054.03,ORD-000096,96,7,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,DELIVERY CHARGE,238378.38,19.0,3814054.03,ORD-000096,96,8,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,FULL FAT MILK,0.0,19.0,3814054.03,ORD-000096,96,9,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,FULL FAT MILK,0.0,19.0,3814054.03,ORD-000096,96,10,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,NO SPREAD,0.0,19.0,3814054.03,ORD-000096,96,11,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,"NUTELLA SAUCE,(R)",0.0,19.0,3814054.03,ORD-000096,96,12,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,NUTELLA SPREAD CHIMNEY.,0.0,19.0,3814054.03,ORD-000096,96,13,30-Jan-26,01-Jan-2026,30-Jan-2026,40/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,REGULAR.,0.0,19.0,3814054.03,ORD-000096,96,14,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,REGULAR.,0.0,19.0,3814054.03,ORD-000096,96,15,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,"STRAWBERRY,(R)",0.0,19.0,3814054.03,ORD-000096,96,16,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
Conut Jnah,Person_0200,1.0,"WHIPPED CREAM ,",0.0,19.0,3814054.03,ORD-000096,96,17,30-Jan-26,01-Jan-2026,30-Jan-2026,41/63,REP_S_00502.csv
